frame,text_id
frame_000001.jpg,0
frame_000251.jpg,0
frame_000501.jpg,0
frame_000751.jpg,0
frame_001001.jpg,0
frame_001251.jpg,0
frame_001501.jpg,0
frame_001751.jpg,0
frame_002001.jpg,0
frame_002251.jpg,0
frame_002501.jpg,0
frame_002751.jpg,0
frame_003001.jpg,0
frame_003251.jpg,0
frame_003501.jpg,0
frame_003751.jpg,0
frame_004001.jpg,0
frame_004251.jpg,0
frame_004501.jpg,0
frame_004751.jpg,0
frame_005001.jpg,0
frame_005251.jpg,0
frame_005501.jpg,0
frame_005751.jpg,0
frame_006001.jpg,0
frame_006251.jpg,0
frame_006501.jpg,0
frame_006751.jpg,0
frame_007001.jpg,0
frame_007251.jpg,0
frame_007501.jpg,0
frame_007751.jpg,0
frame_008001.jpg,1
frame_008251.jpg,1
frame_008501.jpg,1
frame_008751.jpg,1
frame_009001.jpg,1
frame_009251.jpg,1
frame_009501.jpg,1
frame_009751.jpg,1
frame_010001.jpg,2
frame_010251.jpg,2
frame_010501.jpg,2
frame_010751.jpg,2
frame_011001.jpg,2
frame_011251.jpg,2
frame_011501.jpg,2
frame_011751.jpg,2
frame_012001.jpg,2
frame_012251.jpg,2
frame_012501.jpg,2
frame_012751.jpg,2
frame_013001.jpg,2
frame_013251.jpg,2
frame_013501.jpg,2
frame_013751.jpg,2
frame_014001.jpg,3
frame_014251.jpg,3
frame_014501.jpg,3
frame_014751.jpg,3
frame_015001.jpg,3
frame_015251.jpg,3
frame_015501.jpg,3
frame_015751.jpg,3
frame_016001.jpg,4
frame_016251.jpg,4
frame_016501.jpg,4
frame_016751.jpg,4
frame_017001.jpg,4
frame_017251.jpg,4
frame_017501.jpg,4
frame_017751.jpg,4
frame_018001.jpg,5
frame_018251.jpg,5
frame_018501.jpg,5
frame_018751.jpg,5
frame_019001.jpg,5
frame_019251.jpg,5
frame_019501.jpg,5
frame_019751.jpg,5
frame_020001.jpg,7
frame_020251.jpg,7
frame_020501.jpg,7
frame_020751.jpg,7
frame_021001.jpg,7
frame_021251.jpg,7
frame_021501.jpg,7
frame_021751.jpg,7
frame_022001.jpg,8
frame_022251.jpg,8
frame_022501.jpg,8
frame_022751.jpg,8
frame_023001.jpg,8
frame_023251.jpg,8
frame_023501.jpg,8
frame_023751.jpg,8
frame_024001.jpg,9
frame_024251.jpg,9
frame_024501.jpg,9
frame_024751.jpg,9
frame_025001.jpg,9
frame_025251.jpg,9
frame_025501.jpg,9
frame_025751.jpg,9
frame_026001.jpg,9
frame_026251.jpg,9
frame_026501.jpg,9
frame_026751.jpg,9
frame_027001.jpg,9
frame_027251.jpg,9
frame_027501.jpg,9
frame_027751.jpg,9
frame_028001.jpg,9
frame_028251.jpg,9
frame_028501.jpg,9
frame_028751.jpg,9
frame_029001.jpg,9
frame_029251.jpg,9
frame_029501.jpg,9
frame_029751.jpg,9
frame_030001.jpg,13
frame_030251.jpg,13
frame_030501.jpg,13
frame_030751.jpg,13
frame_031001.jpg,13
frame_031251.jpg,13
frame_031501.jpg,13
frame_031751.jpg,13
frame_032001.jpg,13
frame_032251.jpg,13
frame_032501.jpg,13
frame_032751.jpg,13
frame_033001.jpg,13
frame_033251.jpg,13
frame_033501.jpg,13
frame_033751.jpg,13
frame_034001.jpg,14
frame_034251.jpg,14
frame_034501.jpg,14
frame_034751.jpg,14
frame_035001.jpg,14
frame_035251.jpg,14
frame_035501.jpg,14
frame_035751.jpg,14
frame_036001.jpg,15
frame_036251.jpg,15
frame_036501.jpg,15
frame_036751.jpg,15
frame_037001.jpg,15
frame_037251.jpg,15
frame_037501.jpg,15
frame_037751.jpg,15
frame_038001.jpg,16
frame_038251.jpg,16
frame_038501.jpg,16
frame_038751.jpg,16
frame_039001.jpg,16
frame_039251.jpg,16
frame_039501.jpg,16
frame_039751.jpg,16
frame_040001.jpg,18
frame_040251.jpg,18
frame_040501.jpg,18
frame_040751.jpg,18
frame_041001.jpg,18
frame_041251.jpg,18
frame_041501.jpg,18
frame_041751.jpg,18
frame_042001.jpg,19
frame_042251.jpg,19
frame_042501.jpg,19
frame_042751.jpg,19
frame_043001.jpg,19
frame_043251.jpg,19
frame_043501.jpg,19
frame_043751.jpg,19
frame_044001.jpg,20
frame_044251.jpg,20
frame_044501.jpg,20
frame_044751.jpg,20
frame_045001.jpg,20
frame_045251.jpg,20
frame_045501.jpg,20
frame_045751.jpg,20
frame_046001.jpg,22
frame_046251.jpg,22
frame_046501.jpg,22
frame_046751.jpg,22
frame_047001.jpg,22
frame_047251.jpg,22
frame_047501.jpg,22
frame_047751.jpg,22
frame_048001.jpg,24
frame_048251.jpg,24
frame_048501.jpg,24
frame_048751.jpg,24
frame_049001.jpg,24
frame_049251.jpg,24
frame_049501.jpg,24
frame_049751.jpg,24
frame_050001.jpg,27
frame_050251.jpg,27
frame_050501.jpg,27
frame_050751.jpg,27
frame_051001.jpg,27
frame_051251.jpg,27
frame_051501.jpg,27
frame_051751.jpg,27
frame_052001.jpg,28
frame_052251.jpg,28
frame_052501.jpg,28
frame_052751.jpg,28
frame_053001.jpg,28
frame_053251.jpg,28
frame_053501.jpg,28
frame_053751.jpg,28
frame_054001.jpg,30
frame_054251.jpg,30
frame_054501.jpg,30
frame_054751.jpg,30
frame_055001.jpg,30
frame_055251.jpg,30
frame_055501.jpg,30
frame_055751.jpg,30
frame_056001.jpg,31
frame_056251.jpg,31
frame_056501.jpg,31
frame_056751.jpg,31
frame_057001.jpg,31
frame_057251.jpg,31
frame_057501.jpg,31
frame_057751.jpg,31
frame_058001.jpg,32
frame_058251.jpg,32
frame_058501.jpg,32
frame_058751.jpg,32
frame_059001.jpg,32
frame_059251.jpg,32
frame_059501.jpg,32
frame_059751.jpg,32
frame_060001.jpg,32
frame_060251.jpg,32
frame_060501.jpg,32
frame_060751.jpg,32
frame_061001.jpg,32
frame_061251.jpg,32
frame_061501.jpg,32
frame_061751.jpg,32
frame_062001.jpg,33
frame_062251.jpg,33
frame_062501.jpg,33
frame_062751.jpg,33
frame_063001.jpg,33
frame_063251.jpg,33
frame_063501.jpg,33
frame_063751.jpg,33
frame_064001.jpg,34
frame_064251.jpg,34
frame_064501.jpg,34
frame_064751.jpg,34
frame_065001.jpg,34
frame_065251.jpg,34
frame_065501.jpg,34
frame_065751.jpg,34
frame_066001.jpg,34
frame_066251.jpg,34
frame_066501.jpg,34
frame_066751.jpg,34
frame_067001.jpg,34
frame_067251.jpg,34
frame_067501.jpg,34
frame_067751.jpg,34
frame_068001.jpg,35
frame_068251.jpg,35
frame_068501.jpg,35
frame_068751.jpg,35
frame_069001.jpg,35
frame_069251.jpg,35
frame_069501.jpg,35
frame_069751.jpg,35
frame_070001.jpg,35
frame_070251.jpg,35
frame_070501.jpg,35
frame_070751.jpg,35
frame_071001.jpg,35
frame_071251.jpg,35
frame_071501.jpg,35
frame_071751.jpg,35
frame_072001.jpg,36
frame_072251.jpg,36
frame_072501.jpg,36
frame_072751.jpg,36
frame_073001.jpg,36
frame_073251.jpg,36
frame_073501.jpg,36
frame_073751.jpg,36
frame_074001.jpg,36
frame_074251.jpg,36
frame_074501.jpg,36
frame_074751.jpg,36
frame_075001.jpg,36
frame_075251.jpg,36
frame_075501.jpg,36
frame_075751.jpg,36
frame_076001.jpg,37
frame_076251.jpg,37
frame_076501.jpg,37
frame_076751.jpg,37
frame_077001.jpg,37
frame_077251.jpg,37
frame_077501.jpg,37
frame_077751.jpg,37
frame_078001.jpg,38
frame_078251.jpg,38
frame_078501.jpg,38
frame_078751.jpg,38
frame_079001.jpg,38
frame_079251.jpg,38
frame_079501.jpg,38
frame_079751.jpg,38
frame_080001.jpg,38
frame_080251.jpg,38
frame_080501.jpg,38
frame_080751.jpg,38
frame_081001.jpg,38
frame_081251.jpg,38
frame_081501.jpg,38
frame_081751.jpg,38
frame_082001.jpg,40
frame_082251.jpg,40
frame_082501.jpg,40
frame_082751.jpg,40
frame_083001.jpg,40
frame_083251.jpg,40
frame_083501.jpg,40
frame_083751.jpg,40
frame_084001.jpg,40
frame_084251.jpg,40
frame_084501.jpg,40
frame_084751.jpg,40
frame_085001.jpg,40
frame_085251.jpg,40
frame_085501.jpg,40
frame_085751.jpg,40
frame_086001.jpg,40
frame_086251.jpg,40
frame_086501.jpg,40
frame_086751.jpg,40
frame_087001.jpg,40
frame_087251.jpg,40
frame_087501.jpg,40
frame_087751.jpg,40
frame_088001.jpg,41
frame_088251.jpg,41
frame_088501.jpg,41
frame_088751.jpg,41
frame_089001.jpg,41
frame_089251.jpg,41
frame_089501.jpg,41
frame_089751.jpg,41
frame_090001.jpg,41
frame_090251.jpg,41
frame_090501.jpg,41
frame_090751.jpg,41
frame_091001.jpg,41
frame_091251.jpg,41
frame_091501.jpg,41
frame_091751.jpg,41
frame_092001.jpg,42
frame_092251.jpg,42
frame_092501.jpg,42
frame_092751.jpg,42
frame_093001.jpg,42
frame_093251.jpg,42
frame_093501.jpg,42
frame_093751.jpg,42
frame_094001.jpg,42
frame_094251.jpg,42
frame_094501.jpg,42
frame_094751.jpg,42
frame_095001.jpg,42
frame_095251.jpg,42
frame_095501.jpg,42
frame_095751.jpg,42
frame_096001.jpg,43
frame_096251.jpg,43
frame_096501.jpg,43
frame_096751.jpg,43
frame_097001.jpg,43
frame_097251.jpg,43
frame_097501.jpg,43
frame_097751.jpg,43
frame_098001.jpg,44
frame_098251.jpg,44
frame_098501.jpg,44
frame_098751.jpg,44
frame_099001.jpg,44
frame_099251.jpg,44
frame_099501.jpg,44
frame_099751.jpg,44
frame_0100001.jpg,44
frame_0100251.jpg,44
frame_0100501.jpg,44
frame_0100751.jpg,44
frame_0101001.jpg,44
frame_0101251.jpg,44
frame_0101501.jpg,44
frame_0101751.jpg,44
frame_0102001.jpg,45
frame_0102251.jpg,45
frame_0102501.jpg,45
frame_0102751.jpg,45
frame_0103001.jpg,45
frame_0103251.jpg,45
frame_0103501.jpg,45
frame_0103751.jpg,45
frame_0104001.jpg,45
frame_0104251.jpg,45
frame_0104501.jpg,45
frame_0104751.jpg,45
frame_0105001.jpg,45
frame_0105251.jpg,45
frame_0105501.jpg,45
frame_0105751.jpg,45
frame_0106001.jpg,45
frame_0106251.jpg,45
frame_0106501.jpg,45
frame_0106751.jpg,45
frame_0107001.jpg,45
frame_0107251.jpg,45
frame_0107501.jpg,45
frame_0107751.jpg,45
frame_0108001.jpg,45
frame_0108251.jpg,45
frame_0108501.jpg,45
frame_0108751.jpg,45
frame_0109001.jpg,45
frame_0109251.jpg,45
frame_0109501.jpg,45
frame_0109751.jpg,45
frame_0110001.jpg,45
frame_0110251.jpg,45
frame_0110501.jpg,45
frame_0110751.jpg,45
frame_0111001.jpg,45
frame_0111251.jpg,45
frame_0111501.jpg,45
frame_0111751.jpg,45
frame_0112001.jpg,46
frame_0112251.jpg,46
frame_0112501.jpg,46
frame_0112751.jpg,46
frame_0113001.jpg,46
frame_0113251.jpg,46
frame_0113501.jpg,46
frame_0113751.jpg,46
frame_0114001.jpg,47
frame_0114251.jpg,47
frame_0114501.jpg,47
frame_0114751.jpg,47
frame_0115001.jpg,47
frame_0115251.jpg,47
frame_0115501.jpg,47
frame_0115751.jpg,47
frame_0116001.jpg,48
frame_0116251.jpg,48
frame_0116501.jpg,48
frame_0116751.jpg,48
frame_0117001.jpg,48
frame_0117251.jpg,48
frame_0117501.jpg,48
frame_0117751.jpg,48
frame_0118001.jpg,49
frame_0118251.jpg,49
frame_0118501.jpg,49
frame_0118751.jpg,49
frame_0119001.jpg,49
frame_0119251.jpg,49
frame_0119501.jpg,49
frame_0119751.jpg,49
frame_0120001.jpg,50
frame_0120251.jpg,50
frame_0120501.jpg,50
frame_0120751.jpg,50
frame_0121001.jpg,50
frame_0121251.jpg,50
frame_0121501.jpg,50
frame_0121751.jpg,50
frame_0122001.jpg,51
frame_0122251.jpg,51
frame_0122501.jpg,51
frame_0122751.jpg,51
frame_0123001.jpg,51
frame_0123251.jpg,51
frame_0123501.jpg,51
frame_0123751.jpg,51
frame_0124001.jpg,52
frame_0124251.jpg,52
frame_0124501.jpg,52
frame_0124751.jpg,52
frame_0125001.jpg,52
frame_0125251.jpg,52
frame_0125501.jpg,52
frame_0125751.jpg,52
frame_0126001.jpg,53
frame_0126251.jpg,53
frame_0126501.jpg,53
frame_0126751.jpg,53
frame_0127001.jpg,53
frame_0127251.jpg,53
frame_0127501.jpg,53
frame_0127751.jpg,53
frame_0128001.jpg,55
frame_0128251.jpg,55
frame_0128501.jpg,55
frame_0128751.jpg,55
frame_0129001.jpg,55
frame_0129251.jpg,55
frame_0129501.jpg,55
frame_0129751.jpg,55
frame_0130001.jpg,57
frame_0130251.jpg,57
frame_0130501.jpg,57
frame_0130751.jpg,57
frame_0131001.jpg,57
frame_0131251.jpg,57
frame_0131501.jpg,57
frame_0131751.jpg,57
frame_0132001.jpg,60
frame_0132251.jpg,60
frame_0132501.jpg,60
frame_0132751.jpg,60
frame_0133001.jpg,60
frame_0133251.jpg,60
frame_0133501.jpg,60
frame_0133751.jpg,60
frame_0134001.jpg,61
frame_0134251.jpg,61
frame_0134501.jpg,61
frame_0134751.jpg,61
frame_0135001.jpg,61
frame_0135251.jpg,61
frame_0135501.jpg,61
frame_0135751.jpg,61
frame_0136001.jpg,63
frame_0136251.jpg,63
frame_0136501.jpg,63
frame_0136751.jpg,63
frame_0137001.jpg,63
frame_0137251.jpg,63
frame_0137501.jpg,63
frame_0137751.jpg,63
frame_0138001.jpg,64
frame_0138251.jpg,64
frame_0138501.jpg,64
frame_0138751.jpg,64
frame_0139001.jpg,64
frame_0139251.jpg,64
frame_0139501.jpg,64
frame_0139751.jpg,64
frame_0140001.jpg,65
frame_0140251.jpg,65
frame_0140501.jpg,65
frame_0140751.jpg,65
frame_0141001.jpg,65
frame_0141251.jpg,65
frame_0141501.jpg,65
frame_0141751.jpg,65
frame_0142001.jpg,65
frame_0142251.jpg,65
frame_0142501.jpg,65
frame_0142751.jpg,65
frame_0143001.jpg,65
frame_0143251.jpg,65
frame_0143501.jpg,65
frame_0143751.jpg,65
frame_0144001.jpg,66
frame_0144251.jpg,66
frame_0144501.jpg,66
frame_0144751.jpg,66
frame_0145001.jpg,66
frame_0145251.jpg,66
frame_0145501.jpg,66
frame_0145751.jpg,66
frame_0146001.jpg,67
frame_0146251.jpg,67
frame_0146501.jpg,67
frame_0146751.jpg,67
frame_0147001.jpg,67
frame_0147251.jpg,67
frame_0147501.jpg,67
frame_0147751.jpg,67
frame_0148001.jpg,67
frame_0148251.jpg,67
frame_0148501.jpg,67
frame_0148751.jpg,67
frame_0149001.jpg,67
frame_0149251.jpg,67
frame_0149501.jpg,67
frame_0149751.jpg,67
frame_0150001.jpg,68
frame_0150251.jpg,68
frame_0150501.jpg,68
frame_0150751.jpg,68
frame_0151001.jpg,68
frame_0151251.jpg,68
frame_0151501.jpg,68
frame_0151751.jpg,68
frame_0152001.jpg,68
frame_0152251.jpg,68
frame_0152501.jpg,68
frame_0152751.jpg,68
frame_0153001.jpg,68
frame_0153251.jpg,68
frame_0153501.jpg,68
frame_0153751.jpg,68
frame_0154001.jpg,69
frame_0154251.jpg,69
frame_0154501.jpg,69
frame_0154751.jpg,69
frame_0155001.jpg,69
frame_0155251.jpg,69
frame_0155501.jpg,69
frame_0155751.jpg,69
frame_0156001.jpg,69
frame_0156251.jpg,69
frame_0156501.jpg,69
frame_0156751.jpg,69
frame_0157001.jpg,69
frame_0157251.jpg,69
frame_0157501.jpg,69
frame_0157751.jpg,69
frame_0158001.jpg,70
frame_0158251.jpg,70
frame_0158501.jpg,70
frame_0158751.jpg,70
frame_0159001.jpg,70
frame_0159251.jpg,70
frame_0159501.jpg,70
frame_0159751.jpg,70
frame_0160001.jpg,70
frame_0160251.jpg,70
frame_0160501.jpg,70
frame_0160751.jpg,70
frame_0161001.jpg,70
frame_0161251.jpg,70
frame_0161501.jpg,70
frame_0161751.jpg,70
frame_0162001.jpg,70
frame_0162251.jpg,70
frame_0162501.jpg,70
frame_0162751.jpg,70
frame_0163001.jpg,70
frame_0163251.jpg,70
frame_0163501.jpg,70
frame_0163751.jpg,70
frame_0164001.jpg,71
frame_0164251.jpg,71
frame_0164501.jpg,71
frame_0164751.jpg,71
frame_0165001.jpg,71
frame_0165251.jpg,71
frame_0165501.jpg,71
frame_0165751.jpg,71
frame_0166001.jpg,72
frame_0166251.jpg,72
frame_0166501.jpg,72
frame_0166751.jpg,72
frame_0167001.jpg,72
frame_0167251.jpg,72
frame_0167501.jpg,72
frame_0167751.jpg,72
frame_0168001.jpg,72
frame_0168251.jpg,72
frame_0168501.jpg,72
frame_0168751.jpg,72
frame_0169001.jpg,72
frame_0169251.jpg,72
frame_0169501.jpg,72
frame_0169751.jpg,72
frame_0170001.jpg,73
frame_0170251.jpg,73
frame_0170501.jpg,73
frame_0170751.jpg,73
frame_0171001.jpg,73
frame_0171251.jpg,73
frame_0171501.jpg,73
frame_0171751.jpg,73
frame_0172001.jpg,74
frame_0172251.jpg,74
frame_0172501.jpg,74
frame_0172751.jpg,74
frame_0173001.jpg,74
frame_0173251.jpg,74
frame_0173501.jpg,74
frame_0173751.jpg,74
frame_0174001.jpg,75
frame_0174251.jpg,75
frame_0174501.jpg,75
frame_0174751.jpg,75
frame_0175001.jpg,75
frame_0175251.jpg,75
frame_0175501.jpg,75
frame_0175751.jpg,75
frame_0176001.jpg,75
frame_0176251.jpg,75
frame_0176501.jpg,75
frame_0176751.jpg,75
frame_0177001.jpg,75
frame_0177251.jpg,75
frame_0177501.jpg,75
frame_0177751.jpg,75
frame_0178001.jpg,76
frame_0178251.jpg,76
frame_0178501.jpg,76
frame_0178751.jpg,76
frame_0179001.jpg,76
frame_0179251.jpg,76
frame_0179501.jpg,76
frame_0179751.jpg,76
frame_0180001.jpg,77
frame_0180251.jpg,77
frame_0180501.jpg,77
frame_0180751.jpg,77
frame_0181001.jpg,77
frame_0181251.jpg,77
frame_0181501.jpg,77
frame_0181751.jpg,77
frame_0182001.jpg,78
frame_0182251.jpg,78
frame_0182501.jpg,78
frame_0182751.jpg,78
frame_0183001.jpg,78
frame_0183251.jpg,78
frame_0183501.jpg,78
frame_0183751.jpg,78
frame_0184001.jpg,79
frame_0184251.jpg,79
frame_0184501.jpg,79
frame_0184751.jpg,79
frame_0185001.jpg,79
frame_0185251.jpg,79
frame_0185501.jpg,79
frame_0185751.jpg,79
frame_0186001.jpg,80
frame_0186251.jpg,80
frame_0186501.jpg,80
frame_0186751.jpg,80
frame_0187001.jpg,80
frame_0187251.jpg,80
frame_0187501.jpg,80
frame_0187751.jpg,80
frame_0188001.jpg,81
frame_0188251.jpg,81
frame_0188501.jpg,81
frame_0188751.jpg,81
frame_0189001.jpg,81
frame_0189251.jpg,81
frame_0189501.jpg,81
frame_0189751.jpg,81
frame_0190001.jpg,82
frame_0190251.jpg,82
frame_0190501.jpg,82
frame_0190751.jpg,82
frame_0191001.jpg,82
frame_0191251.jpg,82
frame_0191501.jpg,82
frame_0191751.jpg,82
frame_0192001.jpg,83
frame_0192251.jpg,83
frame_0192501.jpg,83
frame_0192751.jpg,83
frame_0193001.jpg,83
frame_0193251.jpg,83
frame_0193501.jpg,83
frame_0193751.jpg,83
frame_0194001.jpg,84
frame_0194251.jpg,84
frame_0194501.jpg,84
frame_0194751.jpg,84
frame_0195001.jpg,84
frame_0195251.jpg,84
frame_0195501.jpg,84
frame_0195751.jpg,84
frame_0196001.jpg,85
frame_0196251.jpg,85
frame_0196501.jpg,85
frame_0196751.jpg,85
frame_0197001.jpg,85
frame_0197251.jpg,85
frame_0197501.jpg,85
frame_0197751.jpg,85
frame_0198001.jpg,85
frame_0198251.jpg,85
frame_0198501.jpg,85
frame_0198751.jpg,85
frame_0199001.jpg,85
frame_0199251.jpg,85
frame_0199501.jpg,85
frame_0199751.jpg,85
frame_0200001.jpg,85
frame_0200251.jpg,85
frame_0200501.jpg,85
frame_0200751.jpg,85
frame_0201001.jpg,85
frame_0201251.jpg,85
frame_0201501.jpg,85
frame_0201751.jpg,85
frame_0202001.jpg,85
frame_0202251.jpg,85
frame_0202501.jpg,85
frame_0202751.jpg,85
frame_0203001.jpg,85
frame_0203251.jpg,85
frame_0203501.jpg,85
frame_0203751.jpg,85
frame_0204001.jpg,85
frame_0204251.jpg,85
frame_0204501.jpg,85
frame_0204751.jpg,85
frame_0205001.jpg,85
frame_0205251.jpg,85
frame_0205501.jpg,85
frame_0205751.jpg,85
frame_0206001.jpg,86
frame_0206251.jpg,86
frame_0206501.jpg,86
frame_0206751.jpg,86
frame_0207001.jpg,86
frame_0207251.jpg,86
frame_0207501.jpg,86
frame_0207751.jpg,86
frame_0208001.jpg,87
frame_0208251.jpg,87
frame_0208501.jpg,87
frame_0208751.jpg,87
frame_0209001.jpg,87
frame_0209251.jpg,87
frame_0209501.jpg,87
frame_0209751.jpg,87
frame_0210001.jpg,88
frame_0210251.jpg,88
frame_0210501.jpg,88
frame_0210751.jpg,88
frame_0211001.jpg,88
frame_0211251.jpg,88
frame_0211501.jpg,88
frame_0211751.jpg,88
frame_0212001.jpg,89
frame_0212251.jpg,89
frame_0212501.jpg,89
frame_0212751.jpg,89
frame_0213001.jpg,89
frame_0213251.jpg,89
frame_0213501.jpg,89
frame_0213751.jpg,89
frame_0214001.jpg,90
frame_0214251.jpg,90
frame_0214501.jpg,90
frame_0214751.jpg,90
frame_0215001.jpg,90
frame_0215251.jpg,90
frame_0215501.jpg,90
frame_0215751.jpg,90
frame_0216001.jpg,91
frame_0216251.jpg,91
frame_0216501.jpg,91
frame_0216751.jpg,91
frame_0217001.jpg,91
frame_0217251.jpg,91
frame_0217501.jpg,91
frame_0217751.jpg,91
frame_0218001.jpg,93
frame_0218251.jpg,93
frame_0218501.jpg,93
frame_0218751.jpg,93
frame_0219001.jpg,93
frame_0219251.jpg,93
frame_0219501.jpg,93
frame_0219751.jpg,93
frame_0220001.jpg,95
frame_0220251.jpg,95
frame_0220501.jpg,95
frame_0220751.jpg,95
frame_0221001.jpg,95
frame_0221251.jpg,95
frame_0221501.jpg,96